['N', 'date', 'time', 'timestamp', '1000', '50 000', '200 000', '300 000', '400 000', '500 000']
[63, '2023-07-21', '14:27:53', '1689949673.000121', 3.356829e-05, 0.11939390277251505, 0.22671401927496504, 0.24022082810826362, 0.4512761367115701, 0.4883207105414016]
[64, '2023-07-21', '14:58:32', '1689951512.319326', 3.3524e-05, 0.25117636902403717, 0.2640396794656681, 0.371843875321062, 0.4987201876424763, 0.6196164147828114]
[65, '2023-07-21', '15:30:41', '1689953441.719846', 3.352135e-05, 0.09436648860337016, 0.27192359232959973, 0.386233555092943, 0.5065855495176521, 0.6003024316828061]
[66, '2023-07-21', '16:01:03', '1689955263.42333', 3.3499750000000004e-05, 0.1587422277620334, 0.41460562874344475, 0.4504212251959956, 0.6201293840047413, 0.6643521631964546]
[67, '2023-07-21', '16:33:21', '1689957201.807265', 3.355228e-05, 0.05396361755140333, 0.25844861962183074, 0.3450027490683141, 0.4642946508064938, 0.5658640041247054]
[68, '2023-07-21', '17:03:41', '1689959021.091357', 3.3536360000000004e-05, 0.10138635303191279, 0.09712364248935046, 0.39228739131122836, 0.3165481862622386, 0.6130438513676921]
[69, '2023-07-21', '17:35:57', '1689960957.290172', 3.347569e-05, 0.08884582273819319, 0.2778560627225062, 0.021789175969217922, 0.49688364966792165, 0.2596916537413989]
[70, '2023-07-21', '18:06:33', '1689962793.399333', 3.336774e-05, 0.411032134459802, 0.32572068578352287, 0.3441917271475461, 0.5437204473225137, 0.5813270341018608]
[71, '2023-07-21', '18:38:38', '1689964718.628356', 3.331962e-05, 0.15306182779312394, 0.46946210550807166, 0.7586242823706186, 0.6871474870942933, 1.0443162468246499]
[72, '2023-07-21', '19:09:52', '1689966592.027295', 3.347295e-05, -0.30641313110329804, 0.36682553051684863, 0.30193599664634974, 0.5798507759486711, 0.588942656433332]
[73, '2023-07-21', '19:41:23', '1689968483.199283', 3.34982e-05, 0.1228447684817695, 0.29166819734621185, 0.4804954888632551, 0.5048541363364762, 0.6477141924914918]
[74, '2023-07-21', '20:13:14', '1689970394.867314', 3.351053e-05, 0.08608203723041186, 0.25796748058454, 0.4438644015026654, 0.468120194359372, 0.6111446549041943]
