,timestamp,tvl usd value,liqw,date
345,1688936400,4257910.354038261025920765638280051,1305025639545,2023-07-10 00:00:00
346,1688932800,4259346.389950093629624791331706068,1307160169121,2023-07-09 23:00:00
347,1688929200,4262987.446385914019153464730662429,1339740898052,2023-07-09 22:00:00
348,1688925600,4053373.692883507865681587580064608,968885023147,2023-07-09 21:00:00
349,1688922000,4053287.511062263701767749306485414,965991937396,2023-07-09 20:00:00
350,1688918400,4055249.561417475067590887802630854,965991937396,2023-07-09 19:00:00
351,1688914800,4057519.11386954087221889304943422,967530844094,2023-07-09 18:00:00
352,1688911200,4055217.379889502363438239053661178,968444108286,2023-07-09 17:00:00
353,1688907600,4060692.838385173659332773683398744,971696130828,2023-07-09 16:00:00
354,1688904000,4056385.649996267941666694941407093,969293058532,2023-07-09 15:00:00
355,1688896800,4052873.711120813275192037326623993,968808026333,2023-07-09 13:00:00
356,1688893200,4053303.636999294466454857239255087,968808026333,2023-07-09 12:00:00
357,1688889600,4052949.891082643310323428055678309,946706814182,2023-07-09 11:00:00
358,1688882400,4054427.627839608643124204036118341,946706814182,2023-07-09 09:00:00
359,1688878800,4054383.729629423147133827563676726,946706814182,2023-07-09 08:00:00
360,1688875200,4055163.774195015311618416049889904,946706814182,2023-07-09 07:00:00
361,1688868000,4051276.158547124741625332673116864,945482581730,2023-07-09 05:00:00
362,1688864400,4052202.432202151201374431839280842,945482581730,2023-07-09 04:00:00
363,1688860800,4049593.178743862387942926577440629,946701596490,2023-07-09 03:00:00
364,1688857200,4041960.490962240530586077927324179,919694886867,2023-07-09 02:00:00
365,1688853600,4038666.085458515141417484618023342,919694886867,2023-07-09 01:00:00
366,1688850000,4065105.947898682997667718566329675,919490677672,2023-07-09 00:00:00
367,1688846400,4065519.605735324193429846618883218,918462290255,2023-07-08 23:00:00
368,1688842800,4063453.834834787624966286088396047,910195239255,2023-07-08 22:00:00
369,1688839200,4069086.967329913789894708771991913,1419052586530,2023-07-08 21:00:00
370,1688835600,4069200.838795143817079520417816894,1419052586530,2023-07-08 20:00:00
371,1688832000,4068877.648369048352699597743954385,1419049865356,2023-07-08 19:00:00
372,1688828400,4066043.773654766384748038504404771,1420031548488,2023-07-08 18:00:00
373,1688824800,4064527.330814847583833350154841426,1414154742012,2023-07-08 17:00:00
374,1688821200,4069200.208709225615962024818075568,1417132585019,2023-07-08 16:00:00
375,1688817600,4068316.776878925125221692356168302,1416097933029,2023-07-08 15:00:00
376,1688814000,4066711.549700387147940797062839868,1416993940546,2023-07-08 14:00:00
377,1688810400,4068830.104083267384602373862725698,1415967132472,2023-07-08 13:00:00
378,1688806800,4068862.999194881065138158926097189,1415967132472,2023-07-08 12:00:00
379,1688803200,4068891.750512680159690058729190272,1416993940559,2023-07-08 11:00:00
380,1688799600,4068723.749637111807939010301979334,1415967132472,2023-07-08 10:00:00
381,1688796000,4070595.623827140121736151054392677,1416233264024,2023-07-08 09:00:00
382,1688792400,4073443.332176263735831058914839646,1417254488683,2023-07-08 08:00:00
383,1688788800,4080952.712157328864096386233977163,1417159114228,2023-07-08 07:00:00
384,1688785200,4080809.346787989394978723045874241,1416992133710,2023-07-08 06:00:00
385,1688781600,4078519.397911099537559926480242333,1417188526423,2023-07-08 05:00:00
386,1688778000,4074663.063834676352100004749323598,1417149165127,2023-07-08 04:00:00
387,1688774400,4081537.587451989099588891742619175,1447076051114,2023-07-08 03:00:00
388,1688770800,4082833.857081921779532650243528867,1447390074501,2023-07-08 02:00:00
389,1688767200,4081829.761467105535582579374109374,1432917526939,2023-07-08 01:00:00
390,1688763600,4081113.318830411726128144396214935,1432912219376,2023-07-08 00:00:00
391,1688760000,4022226.727690503799917957922660093,806521306228,2023-07-07 23:00:00
392,1688756400,4051361.570241581536985771124270257,806175470077,2023-07-07 22:00:00
393,1688752800,4048731.689822877496542841232081803,792661081448,2023-07-07 21:00:00
394,1688749200,4052596.308397865167786512763441247,1043391508537,2023-07-07 20:00:00
395,1688745600,4058787.796511599666024759642017015,1043386712384,2023-07-07 19:00:00
396,1688742000,4045485.210767261321013726566676274,1022575439805,2023-07-07 18:00:00
397,1688738400,4055902.042141425566249251193602521,1038885273241,2023-07-07 17:00:00
398,1688734800,4050781.499041176548288089536705866,1038384878426,2023-07-07 16:00:00
399,1688731200,4041930.270684061344236688424674942,788755730775,2023-07-07 15:00:00
400,1688727600,4039264.817993316627677358998793908,789719330181,2023-07-07 14:00:00
401,1688724000,4039375.214684943262877216159957064,789243327532,2023-07-07 13:00:00
402,1688720400,4037451.210260976261203068889940309,789719240147,2023-07-07 12:00:00
403,1688716800,4036228.873508419050658055588889078,790842872182,2023-07-07 11:00:00
404,1688713200,4036003.511533554564727784336247993,790882529845,2023-07-07 10:00:00
405,1688709600,4043057.259158042001877576273569451,789668695494,2023-07-07 09:00:00
406,1688706000,4043444.678690802715435791400178332,789668548124,2023-07-07 08:00:00
407,1688702400,4037162.488195716486389553306853258,789668548124,2023-07-07 07:00:00
408,1688698800,4035844.136241754182712330698058529,789153175442,2023-07-07 06:00:00
409,1688695200,4033593.539049121800495113591118099,789245930810,2023-07-07 05:00:00
410,1688691600,4031821.673327376995086455236419692,790214014526,2023-07-07 04:00:00
411,1688688000,4029632.262179001790986338369382388,790156710033,2023-07-07 03:00:00
412,1688684400,4028330.944605432799906517986220101,792044132341,2023-07-07 02:00:00
413,1688680800,4044539.815026795893488482893597773,795714877563,2023-07-07 01:00:00
414,1688677200,4036148.743916381264686099216263279,1003711591398,2023-07-07 00:00:00
415,1688673600,4040021.046235452679154534413685297,1003711480572,2023-07-06 23:00:00
416,1688670000,4040711.420440983329359872537556662,1003485990166,2023-07-06 22:00:00
417,1688666400,4038227.923088307919425721443552983,1004047708487,2023-07-06 21:00:00
418,1688662800,4036243.023781778743790052478028704,1003897112244,2023-07-06 20:00:00
419,1688659200,4038805.117991588732244588327864173,1003145813859,2023-07-06 19:00:00
420,1688655600,4055699.283214553751851049015657936,1003341833959,2023-07-06 18:00:00
421,1688652000,4030321.883006154752763112266607223,779579360422,2023-07-06 17:00:00
422,1688648400,4053032.191413146472897582175335472,985358025910,2023-07-06 16:00:00
423,1688644800,4062510.752521425312071195187478964,982462441195,2023-07-06 15:00:00
424,1688641200,4078651.325803327095464589915370436,945017862047,2023-07-06 14:00:00
425,1688637600,4096360.531762517945841861647458971,651840137554,2023-07-06 13:00:00
426,1688634000,4091569.941131512667080174638806293,1098574336336,2023-07-06 12:00:00
427,1688630400,4102617.099776637332396202140089003,652492926392,2023-07-06 11:00:00
428,1688626800,4081032.045529390009816688967998666,986778997273,2023-07-06 10:00:00
429,1688623200,4070209.847360490960550634598829248,986778997273,2023-07-06 09:00:00
430,1688619600,4065889.27999628381382357849677101,1013999697709,2023-07-06 08:00:00
431,1688616000,4059348.844643421564033166666653256,1013999697709,2023-07-06 07:00:00
432,1688612400,4058716.692775982902004872180602189,1013999697709,2023-07-06 06:00:00
433,1688608800,4059290.364494919633536439582993783,1013999697709,2023-07-06 05:00:00
434,1688605200,4058870.040130533732005452607668208,1014517684053,2023-07-06 04:00:00
435,1688601600,4061342.816684140102766107673372791,1014246850956,2023-07-06 03:00:00
436,1688598000,4060176.695725720337888757964636265,1013842587194,2023-07-06 02:00:00
437,1688594400,4059792.89973376729884716298491399,1013282208847,2023-07-06 01:00:00
438,1688590800,4067692.391524025597583114514502129,1016303479830,2023-07-06 00:00:00
439,1688587200,4069259.534808901450918850757284807,1016303479830,2023-07-05 23:00:00
440,1688583600,4072899.314367719348493553768563626,1016817770774,2023-07-05 22:00:00
441,1688580000,4071610.176805850049357391585823154,1016303479830,2023-07-05 21:00:00
442,1688576400,4067625.699991423372028813675271251,1016100829523,2023-07-05 20:00:00
443,1688572800,4061742.306691164709622426246937206,994336850759,2023-07-05 19:00:00
444,1688569200,4061947.199436071487891947697500269,994696191272,2023-07-05 18:00:00
445,1688565600,4084804.587222357652702444287737168,999580007530,2023-07-05 17:00:00
446,1688562000,4078682.18545755193185560921679788,999578811322,2023-07-05 16:00:00
447,1688558400,4089295.971102109779424265462024294,1000544454268,2023-07-05 15:00:00
448,1688554800,4092342.414292587256651515379203214,1001780019264,2023-07-05 14:00:00
449,1688551200,4098191.97595653004273475266368943,1006678280433,2023-07-05 13:00:00
450,1688547600,4115805.041281008088392495060217695,1002657327283,2023-07-05 12:00:00
451,1688544000,4114471.251106465926427864807427518,1002781208808,2023-07-05 11:00:00
452,1688540400,4120174.000626648972663769874005526,969741162496,2023-07-05 10:00:00
453,1688536800,4121677.856926261439164888112186475,969057850997,2023-07-05 09:00:00
454,1688533200,4120475.683415839426292578836924212,956590524195,2023-07-05 08:00:00
455,1688529600,4121823.172980594706731908502857764,956590524195,2023-07-05 07:00:00
456,1688526000,4116123.568456697069398666237060568,956600288369,2023-07-05 06:00:00
457,1688522400,4114900.266326579603905181831644001,990017376499,2023-07-05 05:00:00
458,1688518800,4114890.422830967730635701557199458,990017376499,2023-07-05 04:00:00
459,1688515200,4114955.386992590715328025061418845,990740570052,2023-07-05 03:00:00
460,1688511600,4114968.065512951556555421856941134,990589459178,2023-07-05 02:00:00
461,1688508000,4112404.213308990368982384861013783,989706045021,2023-07-05 01:00:00
462,1688504400,4056064.258027230254906243271304057,775102761649,2023-07-05 00:00:00
463,1688500800,4055721.31976926761781739510468541,775102761649,2023-07-04 23:00:00
464,1688497200,4058463.736139639546542172333424497,775102761649,2023-07-04 22:00:00
465,1688493600,4058055.880679787937118256025879773,729425686848,2023-07-04 21:00:00
466,1688490000,4058426.353443427284702513603068251,730040979130,2023-07-04 20:00:00
467,1688486400,4060938.737752204871657069579194058,727351953288,2023-07-04 19:00:00
468,1688482800,4063062.423969111689371050280034374,884081187607,2023-07-04 18:00:00
469,1688479200,4063272.171423372556197414087480378,883851046550,2023-07-04 17:00:00
470,1688475600,4064518.237433482097550229279860599,883193679340,2023-07-04 16:00:00
471,1688472000,4064343.739474099688312669371264683,882019878753,2023-07-04 15:00:00
472,1688468400,4062089.162627501613726317410281529,882542280536,2023-07-04 14:00:00
473,1688464800,4060387.452738550289442610116661906,882527578835,2023-07-04 13:00:00
474,1688461200,4061684.362819185152353844389530102,881652897207,2023-07-04 12:00:00
475,1688457600,4059365.368730183317658146481355916,871639727480,2023-07-04 11:00:00
476,1688454000,4058761.75738310532682556277448655,871121322818,2023-07-04 10:00:00
477,1688450400,4053790.864752737222940608199744795,857365104563,2023-07-04 09:00:00
478,1688446800,4056298.225554581379642534890046722,857363907736,2023-07-04 08:00:00
479,1688443200,4058237.229141580321623917917099711,857363907736,2023-07-04 07:00:00
480,1688439600,4063359.461918513850606243664014851,619607202379,2023-07-04 06:00:00
481,1688436000,4071567.384422816772997704981694833,621879560625,2023-07-04 05:00:00
482,1688432400,4084637.37915618576617251500164546,622663694317,2023-07-04 04:00:00
483,1688428800,4075552.711142642148676370591184321,866975350992,2023-07-04 03:00:00
484,1688425200,4076161.531790549977101446854226605,866779193702,2023-07-04 02:00:00
485,1688421600,4085969.032837648201960419019638523,866808080435,2023-07-04 01:00:00
486,1688418000,4086928.061587865201793592574913057,841823624170,2023-07-04 00:00:00
487,1688414400,4101851.138318732036890485121667537,598474762314,2023-07-03 23:00:00
488,1688410800,4107172.34275426789860678829636031,592757865992,2023-07-03 22:00:00
489,1688407200,4117877.775136526397185964143446179,595599671260,2023-07-03 21:00:00
490,1688403600,4107596.442062161689909718587641903,765703744265,2023-07-03 20:00:00
491,1688400000,4105938.614497666720024559258880308,760164349970,2023-07-03 19:00:00
492,1688396400,4110583.283746094976315542812196092,823059241408,2023-07-03 18:00:00
493,1688392800,4096404.305216002740288667532318334,818457876349,2023-07-03 17:00:00
494,1688389200,4084105.899280660335925603860692689,805906446307,2023-07-03 16:00:00
495,1688385600,4079715.391131975794371140884649098,807300636690,2023-07-03 15:00:00
496,1688382000,4079955.952830717601341634655609549,807294699266,2023-07-03 14:00:00
497,1688378400,4082857.765448624249257460717895986,806970605889,2023-07-03 13:00:00
498,1688371200,4084235.002336667132062222651755549,806970605889,2023-07-03 11:00:00
499,1688367600,4083983.565893942266150711889418742,807433949487,2023-07-03 10:00:00
500,1688364000,4085515.476084268701279518985793496,807433949487,2023-07-03 09:00:00
501,1688360400,4082316.92217823887581634382282592,807433949487,2023-07-03 08:00:00
502,1688356800,4084591.062582740128498423957168665,806899603689,2023-07-03 07:00:00
503,1688353200,4084746.88329896203921508709356952,806684950489,2023-07-03 06:00:00
504,1688349600,4081872.042043940240087867942922585,806684950489,2023-07-03 05:00:00
505,1688346000,4080814.746803673037852444967932417,806461456776,2023-07-03 04:00:00
506,1688342400,4079424.110113101195097796849119905,907047339795,2023-07-03 03:00:00
507,1688338800,4072337.210973379458608250048497398,906036737630,2023-07-03 02:00:00
508,1688335200,4065610.555808853625284854978891653,905865254046,2023-07-03 01:00:00
509,1688331600,4069613.974029932604681077437632576,905865254046,2023-07-03 00:00:00
510,1688328000,4068976.314883092621088086761516595,905865254046,2023-07-02 23:00:00
511,1688324400,4070557.114158251923849752481883117,913883793204,2023-07-02 22:00:00
512,1688320800,4070362.627459416063355119250461965,913883793204,2023-07-02 21:00:00
513,1688317200,4073566.604605696296215550410869557,913883793204,2023-07-02 20:00:00
514,1688313600,4074259.81908856633754512230392056,913876149567,2023-07-02 19:00:00
515,1688310000,4072318.965593269196031373114769695,913390534500,2023-07-02 18:00:00
516,1688306400,4075949.349663356337287144221876129,910445904032,2023-07-02 17:00:00
517,1688302800,4076344.097382532740458554745806697,912096626018,2023-07-02 16:00:00
518,1688299200,4072855.362865071437056440977423959,911946240118,2023-07-02 15:00:00
519,1688295600,4071524.671654513238133045233978602,911944332113,2023-07-02 14:00:00
520,1688292000,4071720.298947631643233966288858199,912421445047,2023-07-02 13:00:00
521,1688288400,4072884.313577718612929824504913931,912421445047,2023-07-02 12:00:00
522,1688284800,4073047.835181400925264663124004914,898509468295,2023-07-02 11:00:00
523,1688281200,4074483.621352594334884520444471681,898494288398,2023-07-02 10:00:00
524,1688277600,4077060.861373311596379378179892197,898494288398,2023-07-02 09:00:00
525,1688274000,4078766.873426258833227981171875578,898458599107,2023-07-02 08:00:00
526,1688270400,4079498.697048404010282839188538753,898458599107,2023-07-02 07:00:00
527,1688266800,4080417.739984988691860389276450407,899512356138,2023-07-02 06:00:00
528,1688263200,4078570.042331145695554693133170425,892704718454,2023-07-02 05:00:00
529,1688259600,4078665.266427072195546117419149178,892223200676,2023-07-02 04:00:00
530,1688256000,4078344.339589451930478976434587544,891538704155,2023-07-02 03:00:00
531,1688252400,4078492.841831609543118808936702909,892155396643,2023-07-02 02:00:00
532,1688248800,4078492.841831609543118808936702909,892155396643,2023-07-02 01:00:00
533,1688245200,4080142.492969951584342829640542961,890956200872,2023-07-02 00:00:00
534,1688241600,4080623.24372249141431655372879344,890899994428,2023-07-01 23:00:00
535,1688238000,4080100.556625626386955043644012789,890492426399,2023-07-01 22:00:00
536,1688234400,4080187.961784134714947172922406911,889336602631,2023-07-01 21:00:00
537,1688230800,4081821.816362824025115918812106709,888719910143,2023-07-01 20:00:00
538,1688227200,4079573.28074737410837837965663184,888700254042,2023-07-01 19:00:00
539,1688223600,4081337.927895347921901229765621339,889311710339,2023-07-01 18:00:00
540,1688220000,4079013.805374967352152825904816456,889311710339,2023-07-01 17:00:00
541,1688216400,4064221.15719009477385534199858392,869286390970,2023-07-01 16:00:00
542,1688212800,4075838.262941587923089409201984806,892585512579,2023-07-01 15:00:00
543,1688209200,4071952.855807690237401485440569215,892579720344,2023-07-01 14:00:00
544,1688205600,4070051.453764345233462607272659406,900018058574,2023-07-01 13:00:00
545,1688202000,4072229.933006101651783485166717822,900018058574,2023-07-01 12:00:00
546,1688198400,4071832.447434975500663953821906496,900018058574,2023-07-01 11:00:00
547,1688194800,4070451.662620705611522054056150898,899401658970,2023-07-01 10:00:00
548,1688191200,4070731.698664004030885910722489013,900018057185,2023-07-01 09:00:00
549,1688187600,4070157.524891945174259171141621419,899918026137,2023-07-01 08:00:00
550,1688184000,4070157.479317991868349591311006287,899918026137,2023-07-01 07:00:00
551,1688180400,4075480.281447837886347812195436906,894852711752,2023-07-01 06:00:00
552,1688176800,4075497.500028911472501873492859383,894852711752,2023-07-01 05:00:00
553,1688173200,4074944.022980469158609587399382886,894236313537,2023-07-01 04:00:00
554,1688169600,4074512.210906350215003838937484288,895025208073,2023-07-01 03:00:00
555,1688166000,4069703.985616432421590231600204086,888407182375,2023-07-01 02:00:00
556,1688162400,4069034.240831630274606920892190375,888444481474,2023-07-01 01:00:00
557,1688158800,4057417.890413785642530347251192124,888874439840,2023-07-01 00:00:00
558,1688155200,4058208.555056311149063707815867727,889203239576,2023-06-30 23:00:00
559,1688151600,4057857.606300388187224941889369475,888680511794,2023-06-30 22:00:00
560,1688148000,4053818.944324795594691718288314763,889723506044,2023-06-30 21:00:00
561,1688144400,4066900.290667422844424461670589754,885569840831,2023-06-30 20:00:00
562,1688140800,4059113.380072691854813222093693564,889377424158,2023-06-30 19:00:00
563,1688137200,4036286.417249250792905019644133647,896779949206,2023-06-30 18:00:00
564,1688133600,4041737.174518981049513092137391538,895021978096,2023-06-30 17:00:00
565,1688130000,4036041.902770454110512175014856454,894941923922,2023-06-30 16:00:00
566,1688126400,4103022.208589850970134472501947763,831917954427,2023-06-30 15:00:00
567,1688122800,4096675.936138485857664174551680289,703199491624,2023-06-30 14:00:00
568,1688119200,4084463.531196290798275192983353563,769294458721,2023-06-30 13:00:00
569,1688115600,4095667.413071690642935681213601386,769326878647,2023-06-30 12:00:00
570,1688112000,4092597.813757098184524772206080061,767151587105,2023-06-30 11:00:00
571,1688108400,4089883.234242918983342080395025069,767151588795,2023-06-30 10:00:00
572,1688104800,4089903.67723553064339290949636914,767173783990,2023-06-30 09:00:00
573,1688101200,4093224.825632464290493790873363603,767382362290,2023-06-30 08:00:00
574,1688097600,4111070.304310047238945931773266478,870119090406,2023-06-30 07:00:00
575,1688094000,4094511.130241986043888645593409184,767887677611,2023-06-30 06:00:00
576,1688090400,4088544.906017141720019180755264754,774224807185,2023-06-30 05:00:00
577,1688086800,4077631.497088714815050787480784725,860668627294,2023-06-30 04:00:00
578,1688083200,4075302.568313071037966319579833006,860673173524,2023-06-30 03:00:00
579,1688079600,4075081.404194645304931360900954165,860573053567,2023-06-30 02:00:00
580,1688076000,4072518.909576758005214745789211033,1036730741625,2023-06-30 01:00:00
581,1688072400,4074980.675342343643492977511014391,1034995020384,2023-06-30 00:00:00
582,1688068800,4076796.611962208588371619015706312,1034358645448,2023-06-29 23:00:00
583,1688065200,4079400.55499901716968435624552297,857476322930,2023-06-29 22:00:00
584,1688061600,4083824.163017733855699434547506594,857092816596,2023-06-29 21:00:00
585,1688058000,4082821.985145742404385581496015929,856693317381,2023-06-29 20:00:00
586,1688054400,4079210.983402712524069125998855957,856693317381,2023-06-29 19:00:00
587,1688050800,4077885.24352689390773431050970654,856011037626,2023-06-29 18:00:00
588,1688047200,4075999.560726921884960250414485478,856664618344,2023-06-29 17:00:00
589,1688043600,4080991.167031196534944304174082402,856664408546,2023-06-29 16:00:00
590,1688040000,4083454.532148329686335534444721242,769430591275,2023-06-29 15:00:00
591,1688036400,4082138.264523444266218386022990971,851226536169,2023-06-29 14:00:00
592,1688032800,4079052.281424369236913712917488684,765563087202,2023-06-29 13:00:00
593,1688029200,4066499.691512064923453008152062366,1029130000496,2023-06-29 12:00:00
594,1688025600,4062000.002311322235297016839413305,1029129932696,2023-06-29 11:00:00
595,1688022000,4061019.249466210738970815234407017,1029444975305,2023-06-29 10:00:00
596,1688018400,4054999.656938184366838011770408447,868804825875,2023-06-29 09:00:00
597,1688014800,4054603.789358765246620904657497437,868437700490,2023-06-29 08:00:00
598,1688011200,4054685.538157415750931920745386279,868437700490,2023-06-29 07:00:00
599,1688007600,4050538.956040064368316424259798145,868437700490,2023-06-29 06:00:00
600,1688004000,4056598.112294361524165588846670778,867106288188,2023-06-29 05:00:00
601,1688000400,4072542.566865297986783625416051196,894176723783,2023-06-29 04:00:00
602,1687996800,4064245.329820356602047098325024835,893713451510,2023-06-29 03:00:00
603,1687993200,3976366.467460413376260894524517246,756995171881,2023-06-29 02:00:00
604,1687986000,3975668.085961263373364520655593201,756911387065,2023-06-29 00:00:00
605,1687982400,3968782.43084683863801896828232524,772045858973,2023-06-28 23:00:00
606,1687978800,3967634.486018726113339337168088536,772023745323,2023-06-28 22:00:00
607,1687975200,3988307.586582863652108551828040247,772819645797,2023-06-28 21:00:00
608,1687971600,3988415.195581918393027023833133762,773432991925,2023-06-28 20:00:00
609,1687968000,4000321.291126393565739485693700771,954531991922,2023-06-28 19:00:00
610,1687964400,4002018.736480624213661446591835427,954421597918,2023-06-28 18:00:00
611,1687960800,3998456.996402514288109495627519262,954428789892,2023-06-28 17:00:00
612,1687957200,3984527.970536100465840203718311308,773518542464,2023-06-28 16:00:00
613,1687953600,3986053.409833299723613261803791278,776105819795,2023-06-28 15:00:00
614,1687950000,3992010.500230737027695940485042747,956572930284,2023-06-28 14:00:00
615,1687946400,3990749.315557647313866839791189645,956572930284,2023-06-28 13:00:00
616,1687942800,3990181.035035846946550769511353974,956497722466,2023-06-28 12:00:00
617,1687939200,4010276.039417870417196560559624197,972811254633,2023-06-28 11:00:00
618,1687935600,4011806.224147485692660041066425412,972429479238,2023-06-28 10:00:00
619,1687932000,4024533.388347850329988171950806766,774771314089,2023-06-28 09:00:00
620,1687928400,4021461.158679175366659946576114078,774771314089,2023-06-28 08:00:00
621,1687921200,4021283.706957584469893060626970891,773242632740,2023-06-28 06:00:00
622,1687917600,4022733.737230432608683951146438865,773242632740,2023-06-28 05:00:00
623,1687914000,4024811.610400835254516958723639755,760717155429,2023-06-28 04:00:00
624,1687910400,4023426.650367642357001376397504724,760355020923,2023-06-28 03:00:00
625,1687906800,4019877.734719318336649948727761734,673473897019,2023-06-28 02:00:00
626,1687903200,4029744.682922612461864229279740805,673428380457,2023-06-28 01:00:00
627,1687899600,4028798.091207193925207530394225281,673406100583,2023-06-28 00:00:00
628,1687896000,4029729.718323948357760776689355665,670318711675,2023-06-27 23:00:00
629,1687892400,4033265.435053443500060489986327011,670116860260,2023-06-27 22:00:00
630,1687888800,4033388.726941557548089637728838466,669810130865,2023-06-27 21:00:00
631,1687885200,4032560.786627005025279287585702182,666102407163,2023-06-27 20:00:00
632,1687881600,4015447.610927182975166778013266949,665074885682,2023-06-27 19:00:00
633,1687878000,4009559.390833039970655129982471491,736788828245,2023-06-27 18:00:00
634,1687874400,4027892.831033860959964510571636336,656364214939,2023-06-27 17:00:00
635,1687870800,4004604.630281881779981459822952611,656363075634,2023-06-27 16:00:00
636,1687867200,4004039.536336816701877364242722767,656336421462,2023-06-27 15:00:00
637,1687863600,4005064.094355278875332282360516263,656408294675,2023-06-27 14:00:00
638,1687860000,3999625.748907960922080211269377869,728729909288,2023-06-27 13:00:00
639,1687856400,3985252.755514945148278835253574484,906651235213,2023-06-27 12:00:00
640,1687852800,3984563.820525245962039007104010752,906651221208,2023-06-27 11:00:00
641,1687849200,3990131.772394277275342835102535432,911710007287,2023-06-27 10:00:00
642,1687845600,3986245.185880825632880248569392154,911710007287,2023-06-27 09:00:00
643,1687842000,3988253.850964598596611423218280123,911709770970,2023-06-27 08:00:00
644,1687838400,3990061.530407359317996337121063075,910839726649,2023-06-27 07:00:00
645,1687834800,3992914.719651918748853820288771463,911709770980,2023-06-27 06:00:00
646,1687831200,3991623.71488080622722195896533903,911601609356,2023-06-27 05:00:00
647,1687827600,3986612.717715707215560149794074725,912033545690,2023-06-27 04:00:00
648,1687824000,3985442.523825444104095310697659038,911045800257,2023-06-27 03:00:00
649,1687820400,3978488.572554120825914460278216329,750194604744,2023-06-27 02:00:00
650,1687816800,3977305.47048169308766901816280675,749480797599,2023-06-27 01:00:00
651,1687813200,4108852.994321190564875063897617314,867279397807,2023-06-27 00:00:00
652,1687809600,4109064.808237612111134083553132066,866668819383,2023-06-26 23:00:00
653,1687806000,4108445.58801673096310864991011991,866681763450,2023-06-26 22:00:00
654,1687802400,4104886.839225784356176929013158481,855909766725,2023-06-26 21:00:00
655,1687798800,4101086.603935142473468391047278113,856638938506,2023-06-26 20:00:00
656,1687795200,4094461.843567806002476016752531109,844895704193,2023-06-26 19:00:00
657,1687791600,4122081.174122564484180700107246421,1029853953655,2023-06-26 18:00:00
658,1687788000,4118376.589185912596091794736482107,1028949206721,2023-06-26 17:00:00
659,1687784400,4128183.940757827592176205923158733,847851231083,2023-06-26 16:00:00
660,1687780800,4115511.466774897124662944363292893,1028815950780,2023-06-26 15:00:00
661,1687777200,4115155.132183788367434509549036255,1028631670726,2023-06-26 14:00:00
662,1687773600,4111425.423338183610946752585020501,851546678909,2023-06-26 13:00:00
663,1687770000,4119042.10401517232124810243410801,1027954512554,2023-06-26 12:00:00
664,1687766400,4122671.540628390291519529563242146,1026141445391,2023-06-26 11:00:00
665,1687762800,4122209.480358836780962447914311572,1026818581244,2023-06-26 10:00:00
666,1687759200,4120428.671734347492260410544276997,1026818102182,2023-06-26 09:00:00
667,1687755600,4112574.625061577699979964446039549,1026563725735,2023-06-26 08:00:00
668,1687752000,4112761.816260132251747963477498934,1025319638345,2023-06-26 07:00:00
669,1687748400,4111734.1832347662808230368236639,1026571826535,2023-06-26 06:00:00
670,1687744800,4110950.726472070554259091782732889,848293728729,2023-06-26 05:00:00
671,1687741200,4111691.02810748290460040801515319,1025702948384,2023-06-26 04:00:00
672,1687737600,4129329.381952009203669052204996375,844605283587,2023-06-26 03:00:00
673,1687734000,4126653.68038911591261715787093166,839182851953,2023-06-26 02:00:00
674,1687730400,4127212.604465801534422437900822453,835176385140,2023-06-26 01:00:00
675,1687726800,4124545.818991532618031202400666726,1023050114114,2023-06-26 00:00:00
676,1687723200,4104402.055257899418145532332139275,989140602856,2023-06-25 23:00:00
677,1687719600,4101002.288929118775682373442770191,989115616542,2023-06-25 22:00:00
678,1687716000,4099898.697363124136392642027628837,982204812543,2023-06-25 21:00:00
679,1687712400,4110356.573620262445872243090461176,800492381120,2023-06-25 20:00:00
680,1687708800,4112893.472190265039625059099460765,801486497846,2023-06-25 19:00:00
681,1687705200,4112028.830721519374991870819801493,801486499644,2023-06-25 18:00:00
682,1687701600,4120438.506365960670130140877875299,636430388786,2023-06-25 17:00:00
683,1687698000,4126156.152829725779874981977370005,622953423284,2023-06-25 16:00:00
684,1687694400,4135843.824740534497374015488675892,622883914100,2023-06-25 15:00:00
685,1687690800,4122459.032930883375778255926718373,616710253262,2023-06-25 14:00:00
686,1687687200,4119650.874891263260042840333277453,781510273718,2023-06-25 13:00:00
687,1687683600,4127522.57280438535064654045504352,616350386419,2023-06-25 12:00:00
688,1687680000,4127197.352446311909816361472302331,616199391954,2023-06-25 11:00:00
689,1687676400,4130669.157229296978977503689969382,616199391957,2023-06-25 10:00:00
690,1687672800,4136991.674092235414755109797873622,503148252106,2023-06-25 09:00:00
691,1687669200,4135150.461611059496375371692430036,503099075901,2023-06-25 08:00:00
692,1687665600,4137366.457348583418258272212928236,503062888589,2023-06-25 07:00:00
693,1687662000,4125510.324468682632190695477418038,595739159270,2023-06-25 06:00:00
694,1687658400,4118291.560033825188905120467361038,801223470183,2023-06-25 05:00:00
695,1687654800,4115428.861138170340690059264079359,801194764517,2023-06-25 04:00:00
696,1687651200,4113240.96058682502082533819567441,801194764517,2023-06-25 03:00:00
697,1687647600,4115933.911182979807847517560248137,804351755191,2023-06-25 02:00:00
698,1687644000,4116244.81354173089612242973816503,804711287011,2023-06-25 01:00:00
699,1687640400,4112411.585503272051187697235013889,804492731722,2023-06-25 00:00:00
700,1687636800,4116597.361492399463829867075664626,804409872296,2023-06-24 23:00:00
