N,date,time,50 000,100 000,200 000,300 000,400 000,500 000,600 000,700 000,800 000,900 000,1 000 000,1 500 000,2 000 000
0,2023-07-28,15:14:13,0.05664495625082110,0.13396748646683000,0.2716053725071110,0.47057544106193900,0.7587158643649020,0.7032590221853780,0.7515244325403070,0.8762097090566950,1.0195375521228700,1.1272764099848300,1.3401698155843500,2.1849973130586700,4.913542131271410
1,2023-07-28,15:34:27,-0.27664726515330100,-0.19906687889626100,-0.060969996489816900,0.138663599681351,0.4277649168998470,0.37212313662099900,0.4205495030077340,0.5456505813827730,0.6894563957476270,0.797554542361226,1.011157907277640,1.8588027449664500,3.461365217682260
2,2023-07-28,15:54:09,0.10151790051175200,0.15850872270655700,0.2760200252974560,0.38984782965823700,0.5093852742172370,0.6336612913409850,0.7637866934325500,0.8985076960047000,1.0141836351838700,1.157743628086620,1.3122726390700600,2.2082875945110500,
3,2023-07-28,16:13:25,0.0793724773431137,0.14883272959544100,0.251505527104527,0.35015780042793700,0.40930804622748000,0.5967735340232850,0.7255344602455410,0.8614609260885540,0.9961325044335470,1.1430590396384200,1.2926256833537900,2.1411574811430700,
4,2023-07-28,16:34:18,0.07334746157575010,0.1294947649815160,0.2662495327744380,0.36716365772370800,0.5294060970705060,0.66799355258064,0.8091360848715250,0.9467742318458510,1.0884350039733700,1.2284129219409600,1.3841137826998000,2.222808590916810,
5,2023-07-28,16:54:14,0.06843852470846910,0.12563575985309700,0.24544377471365000,0.32995390190025400,0.45398828333853200,0.5780014862011170,0.7437588484842910,0.8770334475402710,1.0198336445571800,1.1662538371854700,1.3159235731199700,2.224829931576240,
6,2023-07-28,17:15:05,-0.1260467618416780,-0.06873821030707460,0.2830266293473470,0.16764074692548500,0.5000349712002360,0.505928523612468,0.7821703096513350,0.9350663302968770,1.0740531271275600,1.225739993695210,1.375210183536670,2.32616493188209,
7,2023-07-28,17:35:02,-0.1430389523154790,-0.08242035228929010,0.03605711146295220,0.1502695022058730,0.28281458889841800,0.408142913028783,0.7919241069561170,0.7422293738485590,1.0822522104992800,1.233097097217000,1.3881360303359000,2.408883996576420,
8,2023-07-28,17:43:44,0.09502394248328020,0.15947334752876000,0.28084087484643300,0.3987527460855770,0.5315260048654980,0.6761191648573260,0.7251594839761990,0.9249177860836820,1.0282881150470000,1.1792152944578600,1.3343388083115000,2.355643638632670,
9,2023-07-28,17:54:15,0.03103529125765190,0.09777232564890430,0.2117711138269980,0.35022136299113500,0.5819845559171310,0.7265043664239100,0.7755198082791990,0.9751767766265540,1.0516115731651300,1.2026862617515900,1.356023378814540,2.3836080927881100,
10,2023-07-28,18:13:26,0.07549327003765430,0.14220062528130500,0.2561487161682980,0.39453739404120800,0.5249921556384440,0.663937122380645,0.8063837153074620,0.9539016604098410,1.0956156834988900,1.2466231864811000,1.399892111797580,2.427019840550370,
11,2023-07-28,18:32:24,0.0806565733411162,0.18174402408509100,0.3226048778073790,0.41277648068424400,0.5465494098227450,0.6846498241018960,0.924428790905111,0.972844514697158,1.1580602701443000,1.3105518558705300,1.4745005670658500,2.4941804715299900,
12,2023-07-28,18:52:57,0.08281596378611770,0.16430668332746700,0.3022268776911260,0.43109963426286400,0.6253134228668250,0.7085948547612160,0.9061618362836160,0.989358450038381,1.137023688640850,1.28860713765674,1.4420528091414700,2.4627171248712000,
13,2023-07-28,19:13:48,0.08223555429822230,0.1626792203529140,0.30193673863961100,0.44568166423006500,0.5843853753369790,0.7231362450949060,0.8609664662121480,1.0038587220796600,1.1182543949561800,1.2895580545896100,1.4136767670906100,2.4445175048723500,
14,2023-07-28,19:33:42,0.04995015960487590,0.13041981859008400,0.2697223337195990,0.40003581247893300,0.5312244290234110,0.6835242994821730,0.8149238920125020,0.957155732154618,1.1711516446485000,1.3210755772991800,1.4759626441082100,2.5144816040415200,
15,2023-07-28,19:52:53,0.12859770150767200,0.20458571370326700,0.33355030713886400,0.46804087389824600,0.6021238767753660,0.7410635511295280,0.8866121204144410,1.0313714516557200,1.1839025844074300,1.321046679020190,1.4884258475441100,2.5181894757962200,
16,2023-07-28,20:11:13,0.11771481784157300,0.1944857278861750,0.3243797331370930,0.44315645708591900,0.5838229766219310,0.7136136541845280,0.8638120620532420,1.005644150236440,1.18992178031408,1.3388431103144900,1.4674745563151500,2.503151479867850,
17,2023-07-29,07:57:53,-0.0463029162631301,0.16755632279615900,0.15421174444041700,0.40603805585649900,0.5091291741868110,0.6552105141278870,0.6495534035498590,0.9301913185704370,1.0736923701589200,1.0710593953467400,1.3728851363409300,2.1149022957937500,
18,2023-07-29,08:43:34,-0.02360353889527290,0.16954795357941100,0.17411737077822000,0.37178844054641000,0.4320583337430860,0.6188679038793060,0.6727911668605340,0.8361570770143060,1.0420197112536200,1.103020448859350,1.3579166399703700,2.155732003081870,
19,2023-07-29,09:28:35,0.07379940828850810,0.1459603700229200,0.24832082843138900,0.3809445219328750,0.5039112258750440,0.6476295385959650,0.7828533058540610,0.9097507337679080,1.0706588827073200,1.217360982453560,1.3547931032962700,2.3988607805944300,
20,2023-07-29,10:16:01,0.08756980845583940,0.1485041292286410,0.26437569796362900,0.3800497963920440,0.5035770893787940,0.6229721870354160,0.7550730106040790,0.9169980101365670,1.0431669420761100,1.203483021772440,1.3609327612137200,2.373411757136640,
21,2023-07-29,11:01:15,0.10046496974574400,0.12434253211985400,0.2693451563854690,0.35594422761886300,0.4795014111611810,0.6162034879517510,0.7543721392465980,0.9232545281339950,1.0371003610531200,1.2215654628617600,1.3370645419043700,2.3758067989541400,
