,timestamp,tvl usd value,date
444,1689368400,25850951.89598764232499260529503743,2023-07-15 00:00:00
445,1689364800,26257915.30901597312236656666700927,2023-07-14 23:00:00
446,1689361200,26160152.23199649199634269094903103,2023-07-14 22:00:00
447,1689357600,26021087.5473344170880878033560758,2023-07-14 21:00:00
448,1689354000,25304082.85707390605479872664012341,2023-07-14 20:00:00
449,1689350400,24965948.23813628929076010586332804,2023-07-14 19:00:00
450,1689346800,25004086.46299417382114724007111917,2023-07-14 18:00:00
451,1689343200,24862405.00398052443058541432829481,2023-07-14 17:00:00
452,1689339600,24846000.87915912498958385045274757,2023-07-14 16:00:00
453,1689336000,24986433.71597892488144227019254658,2023-07-14 15:00:00
454,1689332400,25058818.56498107462101472708895223,2023-07-14 14:00:00
455,1689328800,25035361.03013101182666747585882626,2023-07-14 13:00:00
456,1689325200,24861338.93218646819441392478774558,2023-07-14 12:00:00
457,1689321600,25046010.8096038644462152218527067,2023-07-14 11:00:00
458,1689318000,25177583.51414910636444807387488459,2023-07-14 10:00:00
459,1689314400,24938581.10615678388924984469008305,2023-07-14 09:00:00
460,1689310800,24943428.63691714228313213605527325,2023-07-14 08:00:00
461,1689307200,24851997.39362653214528680571285603,2023-07-14 07:00:00
462,1689303600,24535700.74352143511828810814933816,2023-07-14 06:00:00
463,1689300000,24627122.18801478814992566572957999,2023-07-14 05:00:00
464,1689296400,24604064.89876647575350192399639802,2023-07-14 04:00:00
465,1689292800,24562476.51851453229961434211890256,2023-07-14 03:00:00
466,1689289200,24630033.04247337221653801494169328,2023-07-14 02:00:00
467,1689285600,24883844.82803607161027974096363234,2023-07-14 01:00:00
468,1689282000,24856879.55263740446351339628053599,2023-07-14 00:00:00
469,1689278400,25295016.32444717377277224871624024,2023-07-13 23:00:00
470,1689274800,25316538.91123412256974955643552899,2023-07-13 22:00:00
471,1689271200,25173236.88451499921447283452321881,2023-07-13 21:00:00
472,1689267600,24291457.70186134964947710741878697,2023-07-13 20:00:00
473,1689264000,25200196.43438767986794765085461298,2023-07-13 19:00:00
474,1689260400,26706108.80644150250685395286880421,2023-07-13 18:00:00
475,1689256800,28100060.39975657561368029941446452,2023-07-13 17:00:00
476,1689253200,28017323.27911846798990969415342605,2023-07-13 16:00:00
477,1689249600,28166440.74131806758162577692401148,2023-07-13 15:00:00
478,1689246000,28172754.43442517009390676235372214,2023-07-13 14:00:00
479,1689242400,28416806.53511849403393998471009259,2023-07-13 13:00:00
480,1689238800,28267367.51052459173998493053002111,2023-07-13 12:00:00
481,1689235200,27921634.05528417271373824196043646,2023-07-13 11:00:00
482,1689231600,27893791.20176419331470655847266458,2023-07-13 10:00:00
483,1689228000,27834538.58845238758539741754224647,2023-07-13 09:00:00
484,1689224400,27755393.66193404513051014538057291,2023-07-13 08:00:00
485,1689220800,27791299.10155490551302943658239109,2023-07-13 07:00:00
486,1689217200,27674839.5482064189803012762607547,2023-07-13 06:00:00
487,1689213600,27553177.56062896404308572694829707,2023-07-13 05:00:00
488,1689210000,27459296.63742364156044502627198734,2023-07-13 04:00:00
489,1689206400,27558026.88608151551096023094078786,2023-07-13 03:00:00
490,1689202800,27691120.20455533315969507263535918,2023-07-13 02:00:00
491,1689199200,27654930.76525275878565603781807087,2023-07-13 01:00:00
492,1689195600,27558628.82025567384047582463800832,2023-07-13 00:00:00
493,1689192000,27406706.44741255948029766434673373,2023-07-12 23:00:00
494,1689188400,27298651.15470041379728010735686193,2023-07-12 22:00:00
495,1689184800,26975326.967413673040468616453625,2023-07-12 21:00:00
496,1689181200,26798571.27801800747512228839258599,2023-07-12 20:00:00
497,1689177600,27041563.78540051571515482474026749,2023-07-12 19:00:00
498,1689174000,27483664.5620135079480483201490497,2023-07-12 18:00:00
499,1689170400,27297002.0372701790877878918140906,2023-07-12 17:00:00
500,1689166800,27477910.10941676808892898081983838,2023-07-12 16:00:00
501,1689163200,27578277.25355174009735374538693234,2023-07-12 15:00:00
502,1689159600,27391994.29337948365097460528007153,2023-07-12 14:00:00
503,1689156000,27397282.1794992772156191769291982,2023-07-12 13:00:00
504,1689152400,27355585.55941447211974208179873855,2023-07-12 12:00:00
505,1689148800,27427639.24650073815285266309487981,2023-07-12 11:00:00
506,1689145200,27328189.01836788078756799436126933,2023-07-12 10:00:00
507,1689141600,27477427.9636724467483049532052459,2023-07-12 09:00:00
508,1689138000,27588674.08001633598162683046391473,2023-07-12 08:00:00
509,1689134400,27632081.44831828213505232782855707,2023-07-12 07:00:00
510,1689130800,27641970.15278563806150431757516892,2023-07-12 06:00:00
511,1689127200,27686755.98109647505970273564074805,2023-07-12 05:00:00
512,1689123600,27781447.09476406609122577910661715,2023-07-12 04:00:00
513,1689120000,27815817.26387229007969014803249165,2023-07-12 03:00:00
514,1689116400,27839192.37064047608286428168542158,2023-07-12 02:00:00
515,1689112800,27749593.08151292380592261760468178,2023-07-12 01:00:00
516,1689109200,27885126.88736875858926793281138511,2023-07-12 00:00:00
517,1689105600,27936496.96180967209406864041469559,2023-07-11 23:00:00
518,1689102000,28064200.57132097576344983595151478,2023-07-11 22:00:00
519,1689098400,28077966.73741489167575225895997485,2023-07-11 21:00:00
520,1689094800,28073217.50784800023889748518912918,2023-07-11 20:00:00
521,1689091200,28122800.83283449954964440677896727,2023-07-11 19:00:00
522,1689087600,28246989.2857670351863757882163417,2023-07-11 18:00:00
523,1689084000,28078329.0276967229274101667964548,2023-07-11 17:00:00
524,1689080400,28200309.16290180604955138429123861,2023-07-11 16:00:00
525,1689076800,27996191.5694091711996110232331794,2023-07-11 15:00:00
526,1689073200,28123952.57898374068147278635137052,2023-07-11 14:00:00
527,1689069600,28099932.12443381945777127827518105,2023-07-11 13:00:00
528,1689066000,27956424.48247905553259355980064613,2023-07-11 12:00:00
529,1689062400,27585598.52521722214018690493198042,2023-07-11 11:00:00
530,1689058800,27516315.1052494197315503028476944,2023-07-11 10:00:00
531,1689055200,27484605.23764942815525013157541981,2023-07-11 09:00:00
532,1689051600,27558363.73092787408164987257853215,2023-07-11 08:00:00
533,1689048000,27453105.74120870486639682158622412,2023-07-11 07:00:00
534,1689044400,27549074.09453279959646816100966734,2023-07-11 06:00:00
535,1689040800,27540787.70649569233677828797126257,2023-07-11 05:00:00
536,1689037200,27418771.12822345430278661048652081,2023-07-11 04:00:00
537,1689033600,27282856.40534656763477691819133764,2023-07-11 03:00:00
538,1689030000,27160375.50401295854333036488275105,2023-07-11 02:00:00
539,1689026400,27315904.47218447673414114501357305,2023-07-11 01:00:00
540,1689022800,27420458.56027495475784498008159808,2023-07-11 00:00:00
541,1689019200,27604594.5670686528685079843750244,2023-07-10 23:00:00
542,1689015600,27082602.32341062419504491321077408,2023-07-10 22:00:00
543,1689012000,27096292.77666940770143100315248744,2023-07-10 21:00:00
544,1689008400,27736863.82879198200362170197149902,2023-07-10 20:00:00
545,1689004800,27468398.55289428754159103788594463,2023-07-10 19:00:00
546,1689001200,27413774.86925451606982360162388843,2023-07-10 18:00:00
547,1688997600,27491301.18120543014216861132871895,2023-07-10 17:00:00
548,1688994000,27726782.95777016703801332629603357,2023-07-10 16:00:00
549,1688990400,27616744.85730897782568295002997818,2023-07-10 15:00:00
550,1688986800,27191053.32624527804825105191049013,2023-07-10 14:00:00
551,1688983200,27127892.49853992577123579870514221,2023-07-10 13:00:00
552,1688979600,27123172.99930233583189983324200704,2023-07-10 12:00:00
553,1688976000,27289406.66026963075579902872895764,2023-07-10 11:00:00
554,1688972400,27369706.10242197580421658635459109,2023-07-10 10:00:00
555,1688968800,27366582.79218784096429243446153693,2023-07-10 09:00:00
556,1688965200,27356921.65076880551691795713961561,2023-07-10 08:00:00
557,1688961600,27189878.36385857900857157421440319,2023-07-10 07:00:00
558,1688958000,27132405.21923576988271763806507673,2023-07-10 06:00:00
559,1688954400,27029703.47561297012468969682257555,2023-07-10 05:00:00
560,1688950800,27378572.84007561913316800151300166,2023-07-10 04:00:00
561,1688947200,27425484.28302092428150879054250487,2023-07-10 03:00:00
562,1688943600,27386131.42031201990584710695901323,2023-07-10 02:00:00
