['N', 'date', 'time', 'timestamp', '1000', '50 000', '100 000', '200 000', '300 000', '400 000', '500 000', '600 000', '700 000', '800 000', '900 000', '1 000 000', '1 500 000', '2 000 000']
[27, '2023-07-28', '20:51:21', 1690577481.115293, 3.4079569999999996e-05, -0.11772677106938545, -0.16272886781641205, -0.27913585188677814, -0.39004991889481744, -0.5008245908437772, -0.6079631117618618]
[28, '2023-07-28', '21:11:53', 1690578713.298975, 3.407902e-05, -0.11287698958032877, -0.16723530157128152, -0.2754517581672786, -0.3884297538676549, -0.4992026380572554, -0.6063394298987532]
[29, '2023-07-28', '21:31:21', 1690579881.507303, 3.405675e-05, -0.08126045586784869, -0.1336470726376291, -0.23988772967747707, -0.32146928243318484, -0.43087460165256175, -0.5426434676219145]
[30, '2023-07-28', '21:52:44', 1690581164.972657, 3.4077740000000003e-05, -0.14294296100909776, -0.19536186491978924, -0.2860335293187717, -0.4122867585658838, -0.5237759954010954, -0.6303708393117233]
[31, '2023-07-28', '22:10:58', 1690582258.899309, 3.407681e-05, -0.1207025746592052, -0.17291057234825757, -0.28329666909321816, -0.3627085963930625, -0.47422057668065065, -0.5825542497556171]
[32, '2023-07-29', '02:35:45', 1690598145.031307, 3.4030110000000005e-05, -0.07136479709201637, -0.12604100698038678, -0.23665981506786693, -0.3401898858978285, -0.4388707724956191, -0.578111778181011]
[33, '2023-07-29', '03:20:53', 1690600853.59531, 3.402589e-05, -0.07636428340249779, -0.13267666692797775, -0.24148566009920103, -0.34631998263851926, -0.4451645724183635, -0.5462357840065835]
[34, '2023-07-29', '04:10:20', 1690603820.16328, 3.402551e-05, -0.07372197802051517, -0.16346786191809315, -0.23691364878698096, -0.3451993182975315, -0.46537833144975593, -0.5411768682241984]
[35, '2023-07-29', '04:54:48', 1690606488.475277, 3.401025e-05, -0.09177002897966702, -0.11951108419492584, -0.25867402649345195, -0.3266143681888849, -0.46753216460940905, -0.5740838287148051]
[36, '2023-07-29', '05:40:52', 1690609252.447307, 3.402349e-05, -0.09845182172882971, -0.15848704958051485, -0.26000421997689216, -0.36567095772396385, -0.5066436126540452, -0.5794446669026314]
[37, '2023-07-29', '06:26:10', 1690611970.047309, 3.402826e-05, -0.11248535018779648, -0.1196636800588351, -0.2740603976391185, -0.3284438070536311, -0.46186879084916654, -0.5297751636260131]
[38, '2023-07-29', '06:28:12', 1690612092.694095, 3.402768e-05, -0.060891630206455716, -0.11109499881742124, -0.22109255431007568, -0.32001416498427204, -0.42144134949059264, -0.5204563811541618]
[39, '2023-07-29', '07:14:14', 1690614854.038032, 3.404559e-05, -0.11355730030494726, -0.16378709276649772, -0.2738425439552117, -0.3728162206546841, -0.47429678996050484, -0.5733639368202148]
[40, '2023-07-29', '07:57:53', 1690617473.675241, 3.40817e-05, -0.20336623003345267, -0.15963526877796141, -0.3636530022690465, -0.3608738702746592, -0.49920356510928343, -0.5614827612815247]
[41, '2023-07-29', '08:11:07', 1690618267.187277, 3.409587e-05, -0.13028557462502022, -0.18814321343187146, -0.30517397762086773, -0.3307421489016491, -0.4971612431718029, -0.6032927710734981]
[42, '2023-07-29', '08:43:34', 1690620214.239319, 3.411842e-05, -0.1965087840550126, -0.25440468819299156, -0.37151285306812554, -0.39709793438117913, -0.5636270933182885, -0.63186013749241]
[43, '2023-07-29', '09:28:35', 1690622915.246878, 3.411161e-05, -0.13146220700051003, -0.1793183899452373, -0.3137538788231069, -0.41141135948417684, -0.5109882875139675, -0.6117741262545877]
[44, '2023-07-29', '10:16:01', 1690625761.107269, 3.4122230000000006e-05, -0.08929129533214564, -0.16186590887565444, -0.29413491997105723, -0.4029543001868774, -0.5084524919472528, -0.622328125406213]
[45, '2023-07-29', '11:01:15', 1690628475.515317, 3.4131420000000005e-05, -0.07854064641186653, -0.18884209266266794, -0.2860071425876498, -0.429995415319695, -0.5355220204745734, -0.6351052253257592]
[46, '2023-07-29', '11:35:30', 1690630530.167318, 3.410763e-05, -0.0748069350656948, -0.15120476602520228, -0.2553689911062662, -0.3881671794751185, -0.4922913189694924, -0.5883511518048152]
[47, '2023-07-29', '11:49:45', 1690631385.387296, 3.411903e-05, -0.10825554463076514, -0.16571144261148163, -0.28887795102222924, -0.40474336047034853, -0.509617099554518, -0.691063596193203]
[48, '2023-07-29', '12:33:57', 1690634037.055305, 3.4105339999999996e-05, -0.13565875620366796, -0.1255207165079213, -0.254776580261435, -0.36445672463676715, -0.4692883839347388, -0.650662076553516]
[49, '2023-07-29', '13:18:17', 1690636697.823293, 3.408262e-05, -0.10016883556211553, -0.17196894069446955, -0.187989721549485, -0.3948387289146069, -0.49907281988710395, -0.6029039892909367]
[50, '2023-07-29', '14:03:36', 1690639416.366522, 3.408249e-05, -0.0997870274162409, -0.15060074789460032, -0.283190013609115, -0.3750114999722882, -0.4754356325567244, -0.592197901738416]
[51, '2023-07-29', '14:45:10', 1690641910.758708, 3.409107e-05, -0.12135596208190691, -0.14495475815328973, -0.2909744353856496, -0.373198056715367, -0.5003666729526088, -0.6175211999480723]
[52, '2023-07-29', '15:29:32', 1690644572.895311, 3.410112e-05, -0.10701470025868787, -0.15366327379618383, -0.2764945303431574, -0.4027879358382478, -0.4919984113532365, -0.5939065645348904]
[53, '2023-07-29', '16:15:17', 1690647317.727254, 3.4106209999999996e-05, -0.10203676541497941, -0.1686124058500127, -0.2632257999121066, -0.4002928493600706, -0.47726406566609114, -0.6043969121345469]
[54, '2023-07-29', '16:55:42', 1690649742.042806, 3.410783e-05, -0.07617598939222603, -0.16922539598905928, -0.2865362159258211, -0.3741570214547778, -0.48203660321239283, -0.592316393566918]
[55, '2023-07-29', '17:41:10', 1690652470.290525, 3.408034e-05, -0.12655305957487428, -0.08849167572202532, -0.2057079462711613, -0.35438298945710756, -0.42012548835421626, -0.6459487047872301]
[56, '2023-07-29', '18:25:45', 1690655145.704166, 3.40965e-05, -0.08689490997267058, -0.2983222418819622, -0.28084253389563685, -0.5263262414158163, -0.5051316909486303, -0.6017715819582321]
[57, '2023-07-29', '19:15:57', 1690658157.979299, 3.405549e-05, -0.12610857015059196, -0.17768715631189025, -0.16022847226714987, -0.40541692112896044, -0.3842478626775261, -0.4807715188263444]
[58, '2023-07-29', '19:58:12', 1690660692.543299, 3.4038430000000005e-05, -0.07595068335446342, -0.11610474293512141, -0.20869467369504946, -0.42286832090829307, -0.43091800575110994, -0.5737761611216712]
[59, '2023-07-29', '20:44:25', 1690663465.42806, 3.401089e-05, -0.07603225446446515, -0.12796437038008435, -0.24026248916152326, -0.3416176347409845, -0.4669107772460137, -0.6189303399836916]
[60, '2023-07-30', '04:11:04', 1690690264.33131, 3.408599e-05, -0.111793003502342, -0.1856580164705406, -0.3108610541049046, -0.41842495689955683, -0.5192438576707303, -0.6300079208587164]
[61, '2023-07-30', '04:53:08', 1690692788.731302, 3.4082800000000005e-05, -0.10179175181890798, -0.1757643374402562, -0.30147327787302913, -0.4110386503602683, -0.5155235315393867, -0.620590276680943]
[62, '2023-07-30', '05:36:41', 1690695401.055301, 3.408802e-05, -0.11712298496124163, -0.19110689995979158, -0.31901489822283224, -0.386043322371421, -0.5333422952506908, -0.636877483876944]
[63, '2023-07-30', '06:08:33', 1690697313.783383, 3.40967e-05, -0.09994875678334836, -0.1738975638805158, -0.29969596337517146, -0.4116051137584975, -0.4964127899962847, -0.6053418583602621]
[64, '2023-07-30', '06:21:13', 1690698073.147275, 3.412082e-05, -0.0845981987997817, -0.15898300660519737, -0.2930298200180772, -0.4045518606390317, -0.5675039359574754, -0.6204221134170353]
[65, '2023-07-30', '07:05:46', 1690700746.091295, 3.412134e-05, -0.08612348427250538, -0.1605094256995585, -0.2945582819807697, -0.40608202219338807, -0.5165197332132436, -0.6219555648258392]
[66, '2023-07-30', '07:46:02', 1690703162.247324, 3.412087e-05, -0.07887257700913608, -0.15322171637262727, -0.2866137149604526, -0.35894526355622247, -0.5150687803108269, -0.6197352375603202]
[67, '2023-07-30', '08:32:13', 1690705933.898691, 3.4119780000000004e-05, -0.09303725402968155, -0.16548783966111102, -0.29758134453430785, -0.40739070452379167, -0.5118578004920238, -0.616520914144516]
[68, '2023-07-30', '09:16:02', 1690708562.283267, 3.4112030000000003e-05, -0.07963823167204964, -0.15178566392863502, -0.27479965439972887, -0.40030426319982837, -0.5244835711147573, -0.6248721187376987]
[69, '2023-07-30', '09:56:43', 1690711003.530691, 3.41119e-05, -0.08443357877330016, -0.15599565196274057, -0.2857704500934517, -0.39992164042556055, -0.5160135010297893, -0.6269564499527434]
[70, '2023-07-30', '10:38:58', 1690713538.467298, 3.4113110000000004e-05, -0.08798372299365553, -0.15954833459664997, -0.2900030742801505, -0.40483338846398453, -0.520324264148428, -0.6326030053025846]
[71, '2023-07-30', '11:10:28', 1690715428.843275, 3.410675e-05, -0.03697526515961158, -0.1061937057394573, -0.2526133351285438, -0.3748780642446832, -0.5412046519975462, -0.6517916898933294]
[72, '2023-07-30', '11:21:00', 1690716060.80329, 3.412105e-05, -0.1414951086581766, -0.21226489654412717, -0.34532699237433917, -0.4617377144853805, -0.5833587483721203, -0.6839728654679931]
[73, '2023-07-30', '12:03:38', 1690718618.923255, 3.4101e-05, -0.08265058374090017, -0.15337878632254842, -0.28636269302840844, -0.40270501059215746, -0.5131971553120422, -0.6248095731322394]
[74, '2023-07-30', '12:43:12', 1690720992.744116, 3.409865e-05, -0.11568311376635165, -0.1866327565266488, -0.34434702491252267, -0.45833529016341856, -0.5694686270401235, -0.6783248361862491]
[75, '2023-07-30', '13:28:14', 1690723694.659322, 3.409955e-05, -0.12481824389637097, -0.19462636963085345, -0.2987208870627569, -0.41365100354735773, -0.5721230582790184, -0.6809821405766598]
[76, '2023-07-30', '14:10:29', 1690726229.883274, 3.411518e-05, -0.12150810070440343, -0.19214205178991506, -0.3446941919147406, -0.4596769882065672, -0.5327829977107967, -0.684258474563336]
[77, '2023-07-30', '14:30:42', 1690727442.791319, 3.410838e-05, -0.3728343709010886, -0.5065772082051865, -0.3156462169920786, -0.4312330160233273, -0.5442958376647056, -0.6555795310833901]
[78, '2023-07-30', '14:56:15', 1690728975.404275, 3.396537e-05, 0.048009980058481005, -0.08517209877035725, -0.17286746502033168, -0.29649316578164076, -0.4416123251070019, -0.5318579042169489]
[79, '2023-07-30', '15:35:55', 1690731355.467307, 3.3967289999999995e-05, -0.06634483131884394, 0.14416810687933435, -0.1785300532839642, -0.30216274237913865, -0.44729010502410915, -0.5375407855509451]
[80, '2023-07-30', '16:15:53', 1690733753.563294, 3.401108e-05, 0.026495517775444455, 0.015435821242164138, -0.18459729345545384, -0.37571958205074907, -0.48159868172567144, -0.5668311278464273]
[81, '2023-07-30', '17:00:33', 1690736433.411282, 3.402023e-05, -0.00040035162983542705, -0.04787149474783803, -0.23945753954525628, -0.37305874397893035, -0.47496946576131904, -0.5599441930016553]
[82, '2023-07-30', '17:41:06', 1690738866.455269, 3.4025640000000004e-05, -0.06413394819738016, -0.13061023610751477, -0.253709300899402, -0.44556440342125825, -0.5472982748781163, -0.5789166846612659]
[83, '2023-07-30', '18:26:13', 1690741573.867291, 3.400318e-05, -0.10361167962356888, -0.1578543405699122, -0.2521342718907391, -0.3584396392269298, -0.46240507294906763, -0.5674291134768765]
[84, '2023-07-30', '19:10:30', 1690744230.663267, 3.4026689999999997e-05, -0.11555099867958063, -0.17807612374279813, -0.25321954184305184, -0.42782805866058027, -0.5318653746992226, -0.6369620294705527]
[85, '2023-07-30', '19:53:23', 1690746803.663304, 3.432804e-05, -0.939284702860931, -0.38311636085681755, -0.3239262567980461, -1.246359579277268, -1.3464362321389274, -1.4551309327861617]
[86, '2023-07-30', '20:37:28', 1690749448.034576, 3.4230089999999995e-05, 0.010077835946859182, -0.1290435617001009, -0.037666727362235974, -0.27180931774660166, -0.41425582575364217, -0.45513593245988204]
[87, '2023-07-31', '03:35:44', 1690774544.879272, 3.3943569999999996e-05, -0.06883681687396859, -0.1255614752688956, -0.23638311801312284, -0.3471829668081341, -0.4449217624603534, -0.5528965011495046]
[88, '2023-07-31', '04:24:37', 1690777477.431829, 3.401359e-05, -0.07216027023564209, -0.18453569460100994, -0.4180594972778522, -0.38534982891702896, -0.6245318626961875, -0.6039800535827737]
[89, '2023-07-31', '05:13:31', 1690780411.427165, 3.399633e-05, -0.08339731119183114, -0.13369762998952694, -0.26751281448758846, -0.39358029861202226, -0.501600879533612, -0.5529291443513387]
[90, '2023-07-31', '06:02:04', 1690783324.681004, 3.399923e-05, -0.09811427192197186, -0.21809779514072147, -0.2869683676809558, -0.4171006354763591, -0.5265550893319073, -0.6338631353035709]
[91, '2023-07-31', '06:48:18', 1690786098.491325, 3.397564e-05, -0.02866227210684258, -0.14856254604869434, -0.2707348857489791, -0.3474273104042851, -0.45680582046443874, -0.5617063024184432]
[92, '2023-07-31', '07:34:16', 1690788856.759302, 3.397877e-05, -0.04397677861678062, -0.1499589183142831, -0.2814338884763856, -0.32671641892535774, -0.43197450465386567, -0.5424129904051114]
[93, '2023-07-31', '08:21:15', 1690791675.20759, 3.399699e-05, -0.09762207704595482, -0.17831108134308238, -0.33520651548577973, -0.39483004439576064, -0.5044071034361082, -0.6108977606239563]
