,timestamp,tvl usd value,date
51,1690023600,26750383.11115561909780976235064226,2023-07-22 14:00:00
52,1690020000,26801304.57911523529656510923885801,2023-07-22 13:00:00
53,1690016400,26852705.49184540634511382403376299,2023-07-22 12:00:00
54,1690012800,26772795.66418319826394061595844303,2023-07-22 11:00:00
55,1690009200,26800867.67319307198116360615451588,2023-07-22 10:00:00
56,1690005600,26627758.20894906710012814827428266,2023-07-22 09:00:00
57,1690002000,26555004.44382964611845332554724971,2023-07-22 08:00:00
58,1689998400,26595253.68363820467775577385167552,2023-07-22 07:00:00
59,1689994800,26638833.70087840353039044895967056,2023-07-22 06:00:00
60,1689991200,26676344.85726833661289942030244236,2023-07-22 05:00:00
61,1689987600,26683119.77763421278563384402705352,2023-07-22 04:00:00
62,1689984000,26653259.30394023060039915940240192,2023-07-22 03:00:00
63,1689980400,26679311.58523857822734723579993424,2023-07-22 02:00:00
64,1689976800,26585980.40023793552909147710703054,2023-07-22 01:00:00
65,1689973200,26555900.77444986086789125756567862,2023-07-22 00:00:00
66,1689969600,26528172.97756025676878575358823087,2023-07-21 23:00:00
67,1689966000,26543875.78963778416479385662031572,2023-07-21 22:00:00
68,1689962400,26463258.22301146452236266974842473,2023-07-21 21:00:00
69,1689958800,26256897.65149373746820888222764577,2023-07-21 20:00:00
70,1689955200,26569228.89308012910831607978565861,2023-07-21 19:00:00
71,1689951600,26531756.05490854742013701370774393,2023-07-21 18:00:00
72,1689948000,26491200.65406038004470894033154573,2023-07-21 17:00:00
73,1689944400,26638746.83044931390433322763068694,2023-07-21 16:00:00
74,1689940800,26515844.01464972537329931876190769,2023-07-21 15:00:00
75,1689937200,26628716.09482475116914706395917165,2023-07-21 14:00:00
76,1689933600,26622052.51096118002811571346159025,2023-07-21 13:00:00
77,1689930000,26707577.17885948829295511261433279,2023-07-21 12:00:00
78,1689926400,26439904.43564883460404423740595869,2023-07-21 11:00:00
79,1689922800,26515606.6234341708778753012455057,2023-07-21 10:00:00
80,1689919200,26483412.0062721812729367273814837,2023-07-21 09:00:00
81,1689915600,26479920.00073541222545973697572716,2023-07-21 08:00:00
82,1689912000,26374530.47536210265173949062062787,2023-07-21 07:00:00
83,1689908400,26430023.61776894235578517557153353,2023-07-21 06:00:00
84,1689904800,26378951.81941827154108153375020389,2023-07-21 05:00:00
85,1689901200,26417609.20807350420083582592232417,2023-07-21 04:00:00
86,1689897600,26459600.89773367683328978600251269,2023-07-21 03:00:00
87,1689894000,26706166.49015622032507887107096686,2023-07-21 02:00:00
88,1689890400,26727905.66086741028814659235916884,2023-07-21 01:00:00
89,1689886800,26552576.41937835907183970521584965,2023-07-21 00:00:00
90,1689883200,26799183.36679379183244983253149898,2023-07-20 23:00:00
91,1689879600,26876518.00459589011128614522510024,2023-07-20 22:00:00
92,1689876000,26685131.7819980213709012132868774,2023-07-20 21:00:00
93,1689872400,26668077.44147103859783348495562058,2023-07-20 20:00:00
94,1689868800,27108300.73811933101175814801174947,2023-07-20 19:00:00
95,1689865200,27152440.794304230220857961673057,2023-07-20 18:00:00
96,1689861600,26836415.25738951908138923530476288,2023-07-20 17:00:00
97,1689858000,26456858.57970680184125719009141871,2023-07-20 16:00:00
98,1689854400,26599249.36602393406820422275355039,2023-07-20 15:00:00
99,1689850800,26532970.64069838584272598183188933,2023-07-20 14:00:00
100,1689847200,26571311.4570674443538046704683347,2023-07-20 13:00:00
101,1689843600,26593402.57521975610269908192802705,2023-07-20 12:00:00
