['N', 'date', 'time', 'timestamp', '1000', '50 000', '200 000', '300 000', '400 000', '500 000']
[89, '2023-07-22', '10:07:30', '1690020450.804922', 0.0005304874347249338, -0.3084260628835551, 0.128216163451512, -0.14655639384977803, 0.290385279898544, 0.37334760380606724]
[90, '2023-07-22', '10:24:57', '1690021497.44723', 0.0005304124347699737, 0.043559466400566293, 0.1423359687460959, 0.2092958276664092, 0.3044821578330499, 0.3874327525832939]
[91, '2023-07-22', '11:28:00', '1690025280.319049', 0.0005302917215224154, 0.03526657904396302, 0.14080071813913264, 0.23200656969868305, 0.2697436864306866, 0.3131937368633544]
[92, '2023-07-22', '12:13:57', '1690028037.151352', 0.0005299988932194244, 0.09046733375794247, 0.19594319665981175, 0.2174877330407412, 0.2871103802647781, 0.3596093483320857]
[93, '2023-07-22', '12:30:54', '1690029054.971384', 0.0005299654353118222, 0.047511996183402516, 0.152796265901884, 0.29803215003595085, 0.2934050814242113, 0.36589947275786017]
[94, '2023-07-22', '13:16:41', '1690031801.904226', 0.0005304131326458652, -0.03692457161642437, 0.06844863878332319, 0.21380721340587172, 0.26973548868686237, 0.34922190894494065]
[95, '2023-07-22', '13:33:38', '1690032818.17533', 0.000530345739573642, 0.03930493195318263, 0.14596695196470932, 0.19587851109784538, 0.2824069866294536, 0.36188330752585784]
[96, '2023-07-22', '14:19:18', '1690035558.297906', 0.0005296412678933706, 0.17208525535561137, 0.27860559350403946, 0.32845085384884953, 0.3264777749485859, 0.34238101390529607]
[97, '2023-07-22', '14:36:03', '1690036563.212548', 0.0005301484857592353, -0.031321913747575536, 0.09726036738582877, 0.15826650124111552, 0.23102412680805173, 0.24694259570890154]
[98, '2023-07-22', '15:21:34', '1690039294.594544', 0.000530068838812417, -0.016293691295487633, 0.11226927225732197, 0.17326624084583386, 0.26711290213027894, 0.36125928326434575]
[99, '2023-07-22', '15:38:19', '1690040299.54062', 0.0005300778102941553, -0.01063316675269732, 0.13693885160731156, 0.12602604894362912, 0.26542491047749195, 0.359572885050909]
[100, '2023-07-22', '16:23:54', '1690043034.687371', 0.000529995144303923, 0.004963558603350293, 0.1525125630080737, 0.1416014622032833, 0.2763871702359779, 0.34812806232842775]
[101, '2023-07-22', '16:40:49', '1690044049.299136', 0.0005294797722772411, 0.043390630787058626, 0.13516946383552408, 0.21281022760867074, 0.37335930480074353, 0.4450304354069772]
[102, '2023-07-22', '17:26:14', '1690046774.848659', 0.0005296530222452242, 0.01068403786391059, 0.10249290167223535, 0.18015907011717047, 0.27935602074471433, 0.34720848063480503]
[103, '2023-07-22', '17:43:05', '1690047785.727308', 0.0005300510542209713, 0.1303322808831382, 0.17195894000957423, 0.4452743647349706, 0.2044163842680149, 0.2723198349908529]
[104, '2023-07-22', '18:28:32', '1690050512.191326', 0.0005312148054916373, -0.08893613068511286, -0.04721807832954994, 0.22669742287958172, 0.2531742395475476, 0.35136244347540924]
[105, '2023-07-22', '18:45:28', '1690051528.095341', 0.0005309593362331475, 0.05964733523535415, 0.17454871715847275, 0.09473916104380464, 0.3011440012151496, 0.39928498494622033]
[106, '2023-07-22', '19:30:56', '1690054256.671351', 0.000530559540477078, 0.1348992917014158, 0.24971415648143136, 0.1699646944637152, 0.2936677295093091, 0.3834537016761175]
[107, '2023-07-22', '19:47:43', '1690055263.711295', 0.0005305585656324918, -0.03548338033532161, 0.06518442285641868, 0.19798714474673318, 0.29385092888810505, 0.3836367360831048]
[108, '2023-07-22', '20:33:22', '1690058002.851254', 0.0005300949988693178, 0.0519209671524834, 0.15250081351776146, 0.28518750122842107, 0.2791465068333423, 0.35856499026861854]
[109, '2023-07-22', '20:50:10', '1690059010.303328', 0.0005300941717292099, 0.03371025617435919, 0.13669538322231745, 0.24540189822924674, 0.27930210746662, 0.35872046698030147]
[110, '2023-07-22', '21:35:46', '1690061746.323743', 0.0005302089910176336, 0.012057389821762854, 0.11506482362129589, 0.22379488464204655, 0.27861864830659044, 0.3515627582786607]
[111, '2023-07-23', '03:03:56', '1690081436.287284', 0.0005344159319528625, 0.10435019689462877, 0.233808614007458, 0.3431256909152154, 0.3127516534566013, 0.3934940736212411]
[112, '2023-07-23', '03:49:28', '1690084168.895358', 0.0005349011815315857, 0.013644963227477547, 0.14322092856184554, 0.25263726535753506, 0.3688294327505304, 0.4595741838550964]
[113, '2023-07-23', '04:06:21', '1690085181.353131', 0.0005349977226188797, 0.0455354347479755, 0.17627825264013097, 0.18076521627003217, 0.35084760383142566, 0.4416087329086622]
[114, '2023-07-23', '04:51:51', '1690087911.205829', 0.0005339554079790698, 0.24027271553624985, 0.3707608124317119, 0.3752390342900327, 0.314588087606424, 0.3898320889542788]
[115, '2023-07-23', '05:09:02', '1690088942.945476', 0.0005337620781128018, -0.1441087780943775, -0.013448709680488946, 0.09061974951238483, 0.35068130263131536, 0.4258980602945712]
