,timestamp,tvl usd value,date
118,1690383600,7294111.026082637613726248221225827,2023-07-26 18:00:00
119,1690380000,7295183.343173899120253644826697776,2023-07-26 17:00:00
120,1690376400,7250841.826866314516859995514197014,2023-07-26 16:00:00
121,1690372800,7295500.812738151216829848178941086,2023-07-26 15:00:00
122,1690369200,7277239.306696368530746797737511081,2023-07-26 14:00:00
123,1690365600,7262358.937605099169217419306981292,2023-07-26 13:00:00
124,1690362000,7238169.122842774775408802596269775,2023-07-26 12:00:00
125,1690358400,7258570.381593245447926522208263143,2023-07-26 11:00:00
126,1690354800,7266753.660278216545326393293338826,2023-07-26 10:00:00
127,1690351200,7314492.016704053293911873658483049,2023-07-26 09:00:00
128,1690347600,7309542.971749828339728498063400617,2023-07-26 08:00:00
129,1690344000,7329664.574572469668558701301076526,2023-07-26 07:00:00
130,1690340400,7365754.879106120583307505543126824,2023-07-26 06:00:00
131,1690336800,7268846.925345649103413908795719699,2023-07-26 05:00:00
132,1690333200,7429283.604273683902495649879067849,2023-07-26 04:00:00
133,1690329600,7438814.035322034404379418568194428,2023-07-26 03:00:00
134,1690326000,7407770.461681350105440043805693906,2023-07-26 02:00:00
135,1690322400,7483109.428881691615213676170932369,2023-07-26 01:00:00
136,1690318800,7290572.021029176978170044979879925,2023-07-26 00:00:00
137,1690315200,7254655.660083583862833588255033723,2023-07-25 23:00:00
138,1690311600,7364015.090009048736990671257782951,2023-07-25 22:00:00
139,1690308000,7332580.632064637212811219755933342,2023-07-25 21:00:00
140,1690304400,7322324.192754741253999868736850977,2023-07-25 20:00:00
141,1690300800,7345145.33522150719072137841037985,2023-07-25 19:00:00
142,1690297200,7404959.03742323351353633630987384,2023-07-25 18:00:00
143,1690293600,7387707.592847296790564383240238261,2023-07-25 17:00:00
144,1690290000,7437138.499375696832641026969732549,2023-07-25 16:00:00
145,1690286400,7430839.028805570006831363269598984,2023-07-25 15:00:00
146,1690282800,7397355.566945360376609670068332702,2023-07-25 14:00:00
147,1690279200,7394231.011734270279752168386042918,2023-07-25 13:00:00
148,1690275600,7401936.744153374417537096558305097,2023-07-25 12:00:00
149,1690272000,7338547.59501912038334422265590459,2023-07-25 11:00:00
150,1690268400,7339964.743014086107663644576382287,2023-07-25 10:00:00
151,1690264800,7375375.158985991466274545541880614,2023-07-25 09:00:00
152,1690261200,7378776.679054821716154581517151955,2023-07-25 08:00:00
153,1690257600,7368667.442769749566649896105697052,2023-07-25 07:00:00
154,1690254000,7405908.729423525530859431783537852,2023-07-25 06:00:00
155,1690250400,7397970.564637180898070774545815104,2023-07-25 05:00:00
156,1690246800,7341936.718010469492178244370060873,2023-07-25 04:00:00
157,1690243200,7308407.4289315507097399633883672,2023-07-25 03:00:00
158,1690239600,7227230.173185241161822147021642137,2023-07-25 02:00:00
159,1690236000,7195394.948769427659221527824553447,2023-07-25 01:00:00
160,1690232400,7241708.842381926761819888566231418,2023-07-25 00:00:00
161,1690228800,7320732.888829686828885200367358001,2023-07-24 23:00:00
162,1690225200,7343011.256146438536846738558040716,2023-07-24 22:00:00
