['N', 'date', 'time', 'timestamp', '1000', '50 000', '200 000', '300 000', '400 000', '500 000']
[23, '2023-07-20', '11:14:06', '1689851646.176876', 1.2571358369049805, 0.21162003679469876, -0.2598830594962749, -0.7494844527209068, -1.301477824998372, -0.9873139043256032]
[24, '2023-07-20', '11:40:37', '1689853237.575295', 1.2595891115483933, -0.13784657341160766, -0.45553815231977524, -0.9460949925598499, -0.9557696394318071, -1.184388563431483]
[25, '2023-07-20', '12:17:26', '1689855446.970511', 1.2622302464396624, -0.34781787127117525, -0.24825456419898728, -0.6861062727152643, -1.167455976845332, -0.9635806627979093]
[26, '2023-07-20', '12:44:18', '1689857058.471394', 1.2638687467240393, 0.20561149792609967, -0.37838676002857596, -0.8168068435706886, -0.7480010688217931, -1.0946414229835426]
[27, '2023-07-20', '13:20:36', '1689859236.865557', 1.2680859251674081, -0.12737461716770326, -0.4793369991179901, -0.79457942235166, -1.0841691237889108, -0.8945310286947432]
[28, '2023-07-20', '13:48:00', '1689860880.167319', 1.266851880624647, 0.137997448397158, -0.3815549994733942, -0.6964906428711686, -0.6465303428660718, -0.7963449807784855]
[29, '2023-07-20', '14:23:38', '1689863018.627811', 1.2784184848632838, -0.773762071131344, 1.5665247601083792, 0.840213118959042, -1.5654527538221856, 0.6248574774477333]
[30, '2023-07-20', '14:51:52', '1689864712.641309', 1.3045554511197424, -0.8466918281085611, -0.4459245679582011, -1.1870854803603805, -0.5449255186612021, -1.4068440174821433]
[31, '2023-07-20', '15:26:24', '1689866784.511339', 1.2898680568106176, 0.2886950397925858, 0.35556381089736533, -0.07781106042737918, 0.5870639001148419, -0.07932568832028153]
[32, '2023-07-20', '15:55:39', '1689868539.483326', 1.298636967307917, -0.5371419692562114, -0.32184899724413185, -0.7581700811201273, -0.6705849581652501, -0.7596950059084122]
[33, '2023-07-20', '16:59:37', '1689872377.997273', 1.3005981659943178, 0.09550576152868473, -0.33612040731678405, -0.12983844269481892, -0.8226174537351483, -0.7530479713799991]
[34, '2023-07-20', '17:31:36', '1689874296.460649', 1.307422683254171, -0.4287145265617056, -0.8626055304008844, -0.5563171914528908, -1.1163705125574523, -0.7992215997835501]
[35, '2023-07-20', '18:03:35', '1689876215.435969', 1.311119830301169, 0.22532359759694032, -0.3785173226551848, -0.8406716668059033, -0.6774451902091414, -1.0842629634149006]
[36, '2023-07-20', '18:34:12', '1689878052.864706', 1.3231123977806185, -0.6872966769520445, -1.2966608169859342, -0.5075885816481502, -1.5983229217470978, -0.7173727169238617]
[37, '2023-07-20', '19:07:12', '1689880032.070737', 1.318839853423991, -0.13327516671262174, -0.42420793085452146, -0.18303328981269829, -0.7570838805525852, -0.3921399981178979]
[38, '2023-07-20', '19:36:46', '1689881806.342437', 1.3132592333205775, 0.29043493498410555, 0.0007332416413561305, -1.1006961286047954, -0.3307341562814514, -1.252454947643315]
[39, '2023-07-20', '20:10:28', '1689883828.583441', 1.306469484387265, 0.37310514932286765, -0.3653294833236629, -0.5779902330135087, -0.6325351971499487, -0.7289644359963887]
[40, '2023-07-20', '20:39:26', '1689885566.111306', 1.3183316472532045, -0.5314628231168541, -1.2766021143742279, -1.100049279240281, -1.5462339374468428, -1.3954497677855642]
[41, '2023-07-20', '21:13:06', '1689887586.58425', 1.3044504816758906, -0.1460010431962644, -0.23078537750045314, -0.03553222327508365, -0.5308619949256297, -0.3278223388715986]
[42, '2023-07-21', '02:55:34', '1689908134.912095', 1.2947105036835327, 0.04403753430933932, -0.3624199388994356, -0.6835295915820581, -0.6729642930483095, -0.8432939381342663]
[43, '2023-07-21', '03:29:24', '1689910164.662616', 1.2963696404240639, -0.03366772905712878, -0.26586381720694874, -0.8125528308594738, -0.5763427014531146, -0.9725219111312526]
[44, '2023-07-21', '03:58:17', '1689911897.855338', 1.2993120018298463, -0.2607134681941403, -0.4934365702349339, -0.3472083011404834, -0.8046201463049698, -0.6009153044360573]
[45, '2023-07-21', '04:32:11', '1689913931.025209', 1.3042482360500425, -0.13907401663199437, -0.40323461691151863, -0.7284387698959591, -0.743632776702654, -0.9831096349813322]
[46, '2023-07-21', '05:01:00', '1689915660.838522', 1.3054397038171963, -0.2305539018452265, -0.49495582032778884, -0.46867356305786245, -0.8356649434955017, -0.7267810239400347]
[47, '2023-07-21', '05:34:52', '1689917692.782721', 1.3081384273669732, -0.02653640210132835, -0.3077877074146045, -0.6763715322299646, -0.643602464344184, -0.9350125763033219]
[48, '2023-07-21', '06:03:38', '1689919418.362598', 1.3082846663825467, -0.03771853841705308, -0.31900128529122185, -0.9204257612761921, -0.6548535835225948, -1.1607745080009977]
[49, '2023-07-21', '06:37:28', '1689921448.752501', 1.3063377970575345, -0.1635518986462472, -0.3905294949149294, -0.7702452338799191, -0.7442538229653337, -1.010236315629868]
[50, '2023-07-21', '07:06:13', '1689923173.963559', 1.3074180929781314, -0.24638367213725587, -0.4735489709832308, -0.0909215221089994, -0.8275658167495408, -0.26184645305325205]
[51, '2023-07-21', '07:40:03', '1689925203.187424', 1.3160355053688748, -0.2728852537147475, -0.5739933985204431, -0.7506376083081818, -0.82362653505065, -0.9226891341999277]
[52, '2023-07-21', '08:08:45', '1689926925.577214', 1.3156604183178944, -0.2443061913188984, -0.5453285164292936, -1.0195814726164656, -0.7948905043038508, -1.2741957399620532]
[53, '2023-07-21', '08:42:40', '1689928960.168841', 1.307726451470737, -0.2089406886677665, -0.42479468820870636, -0.41039235424031517, -0.6401763692605016, -0.6634711941094764]
